timestamp,hour,day_of_week,total_traffic
2024-04-01 20:00:00,20,0,186.80412585247433
2024-04-01 21:00:00,21,0,209.46133462532376
2024-04-01 22:00:00,22,0,95.63494054004737
2024-04-01 23:00:00,23,0,89.33616683511224
2024-04-02 00:00:00,0,1,47.81397582109743
2024-04-02 01:00:00,1,1,47.45694031236196
2024-04-02 02:00:00,2,1,47.204045880533144
2024-04-02 03:00:00,3,1,46.70832347380373
2024-04-02 04:00:00,4,1,55.6927181928583
2024-04-02 05:00:00,5,1,51.35171907420336
2024-04-02 06:00:00,6,1,146.27935541292464
2024-04-02 07:00:00,7,1,155.3661881067643
2024-04-02 08:00:00,8,1,156.29977532416754
2024-04-02 09:00:00,9,1,156.62890586260363
2024-04-02 10:00:00,10,1,208.74991816130554
2024-04-02 11:00:00,11,1,99.80916396234834
2024-04-02 12:00:00,12,1,94.95608269721194
2024-04-02 13:00:00,13,1,96.14712116252205
2024-04-02 14:00:00,14,1,115.6420879194829
2024-04-02 15:00:00,15,1,96.2569119818581
2024-04-02 16:00:00,16,1,102.12129594037503
2024-04-02 17:00:00,17,1,241.5728797326966
2024-04-02 18:00:00,18,1,238.06324694450515
2024-04-02 19:00:00,19,1,200.87971166914568
2024-04-02 20:00:00,20,1,158.4818361977207
2024-04-02 21:00:00,21,1,233.4081148951411
2024-04-02 22:00:00,22,1,67.98444889437009
2024-04-02 23:00:00,23,1,101.00627622419404
2024-04-03 00:00:00,0,2,37.71702606653646
2024-04-03 01:00:00,1,2,60.20153276417446
2024-04-03 02:00:00,2,2,52.90165600165792
2024-04-03 03:00:00,3,2,61.12778731988138
2024-04-03 04:00:00,4,2,54.780230313139434
2024-04-03 05:00:00,5,2,41.24500390188138
2024-04-03 06:00:00,6,2,151.99657693677443
2024-04-03 07:00:00,7,2,181.03800774326007
2024-04-03 08:00:00,8,2,163.3938076186002
2024-04-03 09:00:00,9,2,178.8738828703885
2024-04-03 10:00:00,10,2,211.89040990341638
2024-04-03 11:00:00,11,2,89.00252783576818
2024-04-03 12:00:00,12,2,130.5531106979189
2024-04-03 13:00:00,13,2,122.7051032440278
2024-04-03 14:00:00,14,2,99.00745992543904
2024-04-03 15:00:00,15,2,88.04125440696136
2024-04-03 16:00:00,16,2,112.32719646756215
2024-04-03 17:00:00,17,2,257.1724169379225
2024-04-03 18:00:00,18,2,209.2987986843335
2024-04-03 19:00:00,19,2,260.4304473693453
2024-04-03 20:00:00,20,2,168.20051022421552
2024-04-03 21:00:00,21,2,220.6308115974736
2024-04-03 22:00:00,22,2,76.0506433210814
2024-04-03 23:00:00,23,2,91.80414013166086
2024-04-04 00:00:00,0,3,59.326934638067925
2024-04-04 01:00:00,1,3,44.83304710539231
2024-04-04 02:00:00,2,3,44.39343874145282
2024-04-04 03:00:00,3,3,65.92112426365647
2024-04-04 04:00:00,4,3,57.05615439380052
2024-04-04 05:00:00,5,3,62.02499448614549
2024-04-04 06:00:00,6,3,193.0822688448093
2024-04-04 07:00:00,7,3,150.15183068653442
2024-04-04 08:00:00,8,3,186.17805893663703
2024-04-04 09:00:00,9,3,196.11558303397885
2024-04-04 10:00:00,10,3,127.79066736176945
2024-04-04 11:00:00,11,3,118.5459360869373
2024-04-04 12:00:00,12,3,108.21506449358033
2024-04-04 13:00:00,13,3,107.03291788301901
2024-04-04 14:00:00,14,3,119.01184268319703
2024-04-04 15:00:00,15,3,106.38794837904548
2024-04-04 16:00:00,16,3,97.8488395118029
2024-04-04 17:00:00,17,3,239.9652080111558
2024-04-04 18:00:00,18,3,194.4742018573877
2024-04-04 19:00:00,19,3,195.43534297638345
2024-04-04 20:00:00,20,3,244.64044213588696
2024-04-04 21:00:00,21,3,205.9645719248792
2024-04-04 22:00:00,22,3,102.42711990345333
2024-04-04 23:00:00,23,3,92.6368398366022
2024-04-05 00:00:00,0,4,55.17631742155627
2024-04-05 01:00:00,1,4,56.93810555743046
2024-04-05 02:00:00,2,4,68.45092352384174
2024-04-05 03:00:00,3,4,52.390620769399646
2024-04-05 04:00:00,4,4,53.46649449135881
2024-04-05 05:00:00,5,4,64.46119585478438
2024-04-05 06:00:00,6,4,196.07593607280435
2024-04-05 07:00:00,7,4,183.04684488280762
2024-04-05 08:00:00,8,4,159.31329980118508
2024-04-05 09:00:00,9,4,221.8176605450389
2024-04-05 10:00:00,10,4,221.1769976871529
2024-04-05 11:00:00,11,4,139.11487358417784
2024-04-05 12:00:00,12,4,125.70151539931761
2024-04-05 13:00:00,13,4,102.29997053544115
2024-04-05 14:00:00,14,4,109.37324260547501
2024-04-05 15:00:00,15,4,115.86753461787772
2024-04-05 16:00:00,16,4,123.9312203098866
2024-04-05 17:00:00,17,4,277.4276437516875
2024-04-05 18:00:00,18,4,253.24597271422536
2024-04-05 19:00:00,19,4,193.8328167568107
2024-04-05 20:00:00,20,4,273.487178372596
2024-04-05 21:00:00,21,4,213.57148117306414
2024-04-05 22:00:00,22,4,92.59672852257381
2024-04-05 23:00:00,23,4,95.6739351505526
2024-04-06 00:00:00,0,5,55.82558589315367
2024-04-06 01:00:00,1,5,59.616061976278374
2024-04-06 02:00:00,2,5,52.410534605792904
2024-04-06 03:00:00,3,5,48.06029873041584
2024-04-06 04:00:00,4,5,47.55765748776562
2024-04-06 05:00:00,5,5,44.50818438562598
2024-04-06 06:00:00,6,5,125.96323196081013
2024-04-06 07:00:00,7,5,164.56485760823165
2024-04-06 08:00:00,8,5,137.56494199586396
2024-04-06 09:00:00,9,5,145.29962774159387
2024-04-06 10:00:00,10,5,150.56250848762062
2024-04-06 11:00:00,11,5,95.43582577821827
2024-04-06 12:00:00,12,5,101.40632069584213
2024-04-06 13:00:00,13,5,82.38361350661657
2024-04-06 14:00:00,14,5,79.8833997560669
2024-04-06 15:00:00,15,5,70.52095656666734
2024-04-06 16:00:00,16,5,87.1560771268195
2024-04-06 17:00:00,17,5,194.0503245386382
2024-04-06 18:00:00,18,5,192.66561675475637
2024-04-06 19:00:00,19,5,214.16152256012174
2024-04-06 20:00:00,20,5,178.68505438921676
2024-04-06 21:00:00,21,5,197.37884368789315
2024-04-06 22:00:00,22,5,64.7781395968595
2024-04-06 23:00:00,23,5,63.11843841690019
2024-04-07 00:00:00,0,6,47.76744781253132
2024-04-07 01:00:00,1,6,49.033158889750005
2024-04-07 02:00:00,2,6,33.17488292325048
2024-04-07 03:00:00,3,6,35.594418644361966
2024-04-07 04:00:00,4,6,39.88395842900773
2024-04-07 05:00:00,5,6,37.837615590497066
2024-04-07 06:00:00,6,6,123.14724087905732
2024-04-07 07:00:00,7,6,122.20487273404164
2024-04-07 08:00:00,8,6,126.76380341623694
2024-04-07 09:00:00,9,6,114.98116574347237
2024-04-07 10:00:00,10,6,118.04589168486862
2024-04-07 11:00:00,11,6,72.23812739473652
2024-04-07 12:00:00,12,6,95.69721406260408
2024-04-07 13:00:00,13,6,83.59940575153374
2024-04-07 14:00:00,14,6,91.2669351737774
2024-04-07 15:00:00,15,6,80.83138269817289
2024-04-07 16:00:00,16,6,61.331433308305456
2024-04-07 17:00:00,17,6,183.36682720200176
2024-04-07 18:00:00,18,6,140.60680514063705
2024-04-07 19:00:00,19,6,145.04860904615694
2024-04-07 20:00:00,20,6,179.1115776773476
2024-04-07 21:00:00,21,6,151.75441167444035
2024-04-07 22:00:00,22,6,81.20241042274922
2024-04-07 23:00:00,23,6,73.23521540395087
2024-04-08 00:00:00,0,0,56.259213501766304
2024-04-08 01:00:00,1,0,48.60212500002652
2024-04-08 02:00:00,2,0,57.72656918323639
2024-04-08 03:00:00,3,0,38.84220015919251
2024-04-08 04:00:00,4,0,45.657919546417155
2024-04-08 05:00:00,5,0,56.702782472950524
2024-04-08 06:00:00,6,0,110.43733864154213
2024-04-08 07:00:00,7,0,157.05569370342872
2024-04-08 08:00:00,8,0,124.1883882668432
2024-04-08 09:00:00,9,0,131.86620725913815
2024-04-08 10:00:00,10,0,127.96027856273227
2024-04-08 11:00:00,11,0,112.27098114914523
2024-04-08 12:00:00,12,0,91.29753909655359
2024-04-08 13:00:00,13,0,119.60344540992725
2024-04-08 14:00:00,14,0,95.03770124937243
2024-04-08 15:00:00,15,0,76.93804602231745
2024-04-08 16:00:00,16,0,87.31066125883643
2024-04-08 17:00:00,17,0,232.5548827387129
2024-04-08 18:00:00,18,0,210.77957658352565
2024-04-08 19:00:00,19,0,181.15319876268128
2024-04-08 20:00:00,20,0,195.44743887413713
2024-04-08 21:00:00,21,0,210.57911740068133
2024-04-08 22:00:00,22,0,83.33404683122326
2024-04-08 23:00:00,23,0,87.02268094889929
2024-04-09 00:00:00,0,1,45.60464133861747
2024-04-09 01:00:00,1,1,40.927305120911164
2024-04-09 02:00:00,2,1,45.5562173943525
2024-04-09 03:00:00,3,1,56.45756741178721
2024-04-09 04:00:00,4,1,44.90932033196762
2024-04-09 05:00:00,5,1,46.577384822438624
2024-04-09 06:00:00,6,1,169.19070938505226
2024-04-09 07:00:00,7,1,152.64668799311343
2024-04-09 08:00:00,8,1,156.86600741011972
2024-04-09 09:00:00,9,1,143.40039790176314
2024-04-09 10:00:00,10,1,142.9537459985778
2024-04-09 11:00:00,11,1,78.51880043302131
2024-04-09 12:00:00,12,1,120.75121161920401
2024-04-09 13:00:00,13,1,123.7652484247336
2024-04-09 14:00:00,14,1,86.24364184401209
2024-04-09 15:00:00,15,1,91.15067833130358
2024-04-09 16:00:00,16,1,85.52836281862172
2024-04-09 17:00:00,17,1,191.95950850388905
2024-04-09 18:00:00,18,1,209.29588940092844
2024-04-09 19:00:00,19,1,180.28309719166126
2024-04-09 20:00:00,20,1,175.18121581483237
2024-04-09 21:00:00,21,1,185.7142002707191
2024-04-09 22:00:00,22,1,96.85424060907575
2024-04-09 23:00:00,23,1,86.13828663492734
2024-04-10 00:00:00,0,2,59.28330827280935
2024-04-10 01:00:00,1,2,52.82645404911948
2024-04-10 02:00:00,2,2,51.83302206395148
2024-04-10 03:00:00,3,2,53.67352040514965
2024-04-10 04:00:00,4,2,53.11603109984811
2024-04-10 05:00:00,5,2,56.53164664559591
2024-04-10 06:00:00,6,2,130.92483739067293
2024-04-10 07:00:00,7,2,187.36444358350448
2024-04-10 08:00:00,8,2,187.2114897272353
2024-04-10 09:00:00,9,2,141.35838986097508
2024-04-10 10:00:00,10,2,187.13362264688547
2024-04-10 11:00:00,11,2,134.55512959019825
2024-04-10 12:00:00,12,2,97.4876690446649
2024-04-10 13:00:00,13,2,94.90514566642503
2024-04-10 14:00:00,14,2,127.08073444005159
2024-04-10 15:00:00,15,2,113.15170946231115
2024-04-10 16:00:00,16,2,122.52161092963429
2024-04-10 17:00:00,17,2,227.26020936794913
2024-04-10 18:00:00,18,2,235.62629471151433
2024-04-10 19:00:00,19,2,177.8612707678652
2024-04-10 20:00:00,20,2,243.3066556584489
2024-04-10 21:00:00,21,2,255.60085856739633
2024-04-10 22:00:00,22,2,85.03398074233664
2024-04-10 23:00:00,23,2,85.25229647128188
2024-04-11 00:00:00,0,3,53.14642052268189
2024-04-11 01:00:00,1,3,57.420657776672115
2024-04-11 02:00:00,2,3,59.78832401835447
2024-04-11 03:00:00,3,3,64.13854140260975
2024-04-11 04:00:00,4,3,71.66074354830864
2024-04-11 05:00:00,5,3,63.44104697321698
2024-04-11 06:00:00,6,3,184.07530741088323
2024-04-11 07:00:00,7,3,155.20123473500368
2024-04-11 08:00:00,8,3,167.21353639104913
2024-04-11 09:00:00,9,3,163.95533769462446
2024-04-11 10:00:00,10,3,165.92980294381985
2024-04-11 11:00:00,11,3,116.9900014871172
2024-04-11 12:00:00,12,3,108.41219847928332
2024-04-11 13:00:00,13,3,128.61665080863068
2024-04-11 14:00:00,14,3,102.91419519799932
2024-04-11 15:00:00,15,3,90.76237125390848
2024-04-11 16:00:00,16,3,143.3021540439568
2024-04-11 17:00:00,17,3,263.1927203101867
2024-04-11 18:00:00,18,3,195.05576033664374
2024-04-11 19:00:00,19,3,242.66044927674818
2024-04-11 20:00:00,20,3,211.3524467200714
2024-04-11 21:00:00,21,3,227.04081186763756
2024-04-11 22:00:00,22,3,88.26378692266712
2024-04-11 23:00:00,23,3,90.19695614496467
2024-04-12 00:00:00,0,4,45.47472581596699
2024-04-12 01:00:00,1,4,48.45102506299386
2024-04-12 02:00:00,2,4,54.491003926448506
2024-04-12 03:00:00,3,4,52.291032270152066
2024-04-12 04:00:00,4,4,69.55711343950041
2024-04-12 05:00:00,5,4,64.87492279545737
2024-04-12 06:00:00,6,4,192.0296372633471
2024-04-12 07:00:00,7,4,218.47959582007965
2024-04-12 08:00:00,8,4,169.82513499151622
2024-04-12 09:00:00,9,4,182.75831372272705
2024-04-12 10:00:00,10,4,184.5147349647794
2024-04-12 11:00:00,11,4,128.43454863000665
2024-04-12 12:00:00,12,4,120.50296644841902
2024-04-12 13:00:00,13,4,131.1894610456219
2024-04-12 14:00:00,14,4,130.89206548907424
2024-04-12 15:00:00,15,4,93.96842836308063
2024-04-12 16:00:00,16,4,129.88482142111118
2024-04-12 17:00:00,17,4,267.16413996975143
2024-04-12 18:00:00,18,4,219.03126733748692
2024-04-12 19:00:00,19,4,235.25491034392778
2024-04-12 20:00:00,20,4,265.1403228392875
2024-04-12 21:00:00,21,4,224.86817972373873
2024-04-12 22:00:00,22,4,105.98516927961391
2024-04-12 23:00:00,23,4,123.07642725444427
2024-04-13 00:00:00,0,5,38.28194428988293
2024-04-13 01:00:00,1,5,35.959996918052056
2024-04-13 02:00:00,2,5,55.72255609176251
2024-04-13 03:00:00,3,5,43.99261082787316
2024-04-13 04:00:00,4,5,56.167209930058114
2024-04-13 05:00:00,5,5,53.72530688359992
2024-04-13 06:00:00,6,5,111.36537129154148
2024-04-13 07:00:00,7,5,149.85373698150732
2024-04-13 08:00:00,8,5,136.7441439725997
2024-04-13 09:00:00,9,5,160.98083729207409
2024-04-13 10:00:00,10,5,165.2631867623442
2024-04-13 11:00:00,11,5,75.8758050820652
2024-04-13 12:00:00,12,5,82.74169440005697
2024-04-13 13:00:00,13,5,92.97558085016446
2024-04-13 14:00:00,14,5,84.8854324244346
2024-04-13 15:00:00,15,5,97.85468422498315
2024-04-13 16:00:00,16,5,91.09978063044642
2024-04-13 17:00:00,17,5,135.34392669067634
2024-04-13 18:00:00,18,5,176.59784846946152
2024-04-13 19:00:00,19,5,168.97368360631393
2024-04-13 20:00:00,20,5,164.77557262981492
2024-04-13 21:00:00,21,5,221.71369968104455
2024-04-13 22:00:00,22,5,70.35823669005848
2024-04-13 23:00:00,23,5,80.60260067404073
2024-04-14 00:00:00,0,6,38.82657283828954
2024-04-14 01:00:00,1,6,44.03425836722446
2024-04-14 02:00:00,2,6,48.635480095343475
2024-04-14 03:00:00,3,6,37.330246522978484
2024-04-14 04:00:00,4,6,39.64967632319462
2024-04-14 05:00:00,5,6,37.26100146871497
2024-04-14 06:00:00,6,6,116.74439056073713
2024-04-14 07:00:00,7,6,113.53735166516046
2024-04-14 08:00:00,8,6,95.88796338576887
2024-04-14 09:00:00,9,6,104.51743699625591
2024-04-14 10:00:00,10,6,160.44924121703286
2024-04-14 11:00:00,11,6,90.44215591762226
2024-04-14 12:00:00,12,6,66.54219290663524
2024-04-14 13:00:00,13,6,60.46309418568577
2024-04-14 14:00:00,14,6,84.27826296046041
2024-04-14 15:00:00,15,6,78.43061892879903
2024-04-14 16:00:00,16,6,87.52155707243169
2024-04-14 17:00:00,17,6,154.67951752970282
2024-04-14 18:00:00,18,6,153.84611854977618
2024-04-14 19:00:00,19,6,165.61251899477477
2024-04-14 20:00:00,20,6,162.61933452838383
2024-04-14 21:00:00,21,6,111.53965180050258
2024-04-14 22:00:00,22,6,54.78029023538956
2024-04-14 23:00:00,23,6,66.21662068935157
2024-04-15 00:00:00,0,0,47.7096935709912
2024-04-15 01:00:00,1,0,64.4424944970826
2024-04-15 02:00:00,2,0,56.89160700247309
2024-04-15 03:00:00,3,0,66.07762750699044
2024-04-15 04:00:00,4,0,48.38657526044193
2024-04-15 05:00:00,5,0,54.662575504678614
2024-04-15 06:00:00,6,0,154.8641283825663
2024-04-15 07:00:00,7,0,159.44306034142986
2024-04-15 08:00:00,8,0,187.5298111915569
2024-04-15 09:00:00,9,0,121.75395645447875
2024-04-15 10:00:00,10,0,159.26618472730576
2024-04-15 11:00:00,11,0,78.73176961503574
2024-04-15 12:00:00,12,0,113.06672752769308
2024-04-15 13:00:00,13,0,86.49471700787547
2024-04-15 14:00:00,14,0,95.85167266043094
2024-04-15 15:00:00,15,0,93.24270822670029
2024-04-15 16:00:00,16,0,112.8012311191119
2024-04-15 17:00:00,17,0,224.399180624397
2024-04-15 18:00:00,18,0,163.03681242681125
2024-04-15 19:00:00,19,0,199.58340060292954
2024-04-15 20:00:00,20,0,177.96243606187844
2024-04-15 21:00:00,21,0,164.08453318016157
2024-04-15 22:00:00,22,0,67.2806382926281
2024-04-15 23:00:00,23,0,83.61180506284181
2024-04-16 00:00:00,0,1,61.80756778754515
2024-04-16 01:00:00,1,1,60.58991935896141
2024-04-16 02:00:00,2,1,50.61146972801171
2024-04-16 03:00:00,3,1,43.104937945520085
2024-04-16 04:00:00,4,1,52.420206122640124
2024-04-16 05:00:00,5,1,76.26683935434554
2024-04-16 06:00:00,6,1,132.9489801526386
2024-04-16 07:00:00,7,1,117.86399534543955
2024-04-16 08:00:00,8,1,198.0771342148942
2024-04-16 09:00:00,9,1,162.52766571005301
2024-04-16 10:00:00,10,1,141.42761620159803
2024-04-16 11:00:00,11,1,109.834498602816
2024-04-16 12:00:00,12,1,53.32520428899225
2024-04-16 13:00:00,13,1,98.44538529635005
2024-04-16 14:00:00,14,1,110.26864721153154
2024-04-16 15:00:00,15,1,113.90191852020789
2024-04-16 16:00:00,16,1,88.69475142682487
2024-04-16 17:00:00,17,1,206.87598278967388
2024-04-16 18:00:00,18,1,181.79583395342587
2024-04-16 19:00:00,19,1,220.9696501185168
2024-04-16 20:00:00,20,1,187.73456177617115
2024-04-16 21:00:00,21,1,199.23903086547747
2024-04-16 22:00:00,22,1,77.93875822005586
2024-04-16 23:00:00,23,1,93.23997350588515
2024-04-17 00:00:00,0,2,66.9542975978685
2024-04-17 01:00:00,1,2,51.41029055365853
2024-04-17 02:00:00,2,2,53.06213407964262
2024-04-17 03:00:00,3,2,40.52720088755878
2024-04-17 04:00:00,4,2,51.20687484910057
2024-04-17 05:00:00,5,2,59.54772407778264
2024-04-17 06:00:00,6,2,229.15738486397012
2024-04-17 07:00:00,7,2,145.33825127340174
2024-04-17 08:00:00,8,2,188.24093991980644
2024-04-17 09:00:00,9,2,192.3466190795515
2024-04-17 10:00:00,10,2,161.98140778242265
2024-04-17 11:00:00,11,2,143.50782460983146
2024-04-17 12:00:00,12,2,114.30081766515796
2024-04-17 13:00:00,13,2,119.93379329819012
2024-04-17 14:00:00,14,2,102.46126748573766
2024-04-17 15:00:00,15,2,136.0447247234381
2024-04-17 16:00:00,16,2,120.76686862735514
2024-04-17 17:00:00,17,2,199.4516000395883
2024-04-17 18:00:00,18,2,178.73022900968874
2024-04-17 19:00:00,19,2,205.64660820750697
2024-04-17 20:00:00,20,2,198.47157731700707
2024-04-17 21:00:00,21,2,227.28351978726255
2024-04-17 22:00:00,22,2,114.94634559312557
2024-04-17 23:00:00,23,2,83.45546072947656
2024-04-18 00:00:00,0,3,62.837171932796046
2024-04-18 01:00:00,1,3,58.994103914790955
2024-04-18 02:00:00,2,3,64.87289354652144
2024-04-18 03:00:00,3,3,42.869643073952325
2024-04-18 04:00:00,4,3,54.98685793221255
2024-04-18 05:00:00,5,3,61.402274753639105
2024-04-18 06:00:00,6,3,197.20951735343613
2024-04-18 07:00:00,7,3,160.79877220789234
2024-04-18 08:00:00,8,3,129.04713716604945
2024-04-18 09:00:00,9,3,190.88537984387372
2024-04-18 10:00:00,10,3,152.5565041988721
2024-04-18 11:00:00,11,3,94.220539087653
2024-04-18 12:00:00,12,3,113.79006937271036
2024-04-18 13:00:00,13,3,117.63723834336628
2024-04-18 14:00:00,14,3,111.31404978115935
2024-04-18 15:00:00,15,3,77.07614471593122
2024-04-18 16:00:00,16,3,132.07937971473314
2024-04-18 17:00:00,17,3,271.66383827027784
2024-04-18 18:00:00,18,3,256.53253489866546
2024-04-18 19:00:00,19,3,187.53352241087208
2024-04-18 20:00:00,20,3,217.62991186375962
2024-04-18 21:00:00,21,3,236.35973269416633
2024-04-18 22:00:00,22,3,97.50168870111793
2024-04-18 23:00:00,23,3,96.32731167396754
2024-04-19 00:00:00,0,4,49.32415227235101
2024-04-19 01:00:00,1,4,57.71688983076081
2024-04-19 02:00:00,2,4,55.73183601057232
2024-04-19 03:00:00,3,4,79.19040529654298
2024-04-19 04:00:00,4,4,64.11485897904547
2024-04-19 05:00:00,5,4,64.44458741543951
2024-04-19 06:00:00,6,4,184.95222244614382
2024-04-19 07:00:00,7,4,218.66274533121694
2024-04-19 08:00:00,8,4,194.56374788580112
2024-04-19 09:00:00,9,4,164.70199987537217
2024-04-19 10:00:00,10,4,210.5266515290503
2024-04-19 11:00:00,11,4,131.07292488091818
2024-04-19 12:00:00,12,4,115.8703658968987
2024-04-19 13:00:00,13,4,108.73218127861553
2024-04-19 14:00:00,14,4,125.31282665239759
2024-04-19 15:00:00,15,4,130.3311451369406
2024-04-19 16:00:00,16,4,127.47718619291359
2024-04-19 17:00:00,17,4,240.4508553914355
2024-04-19 18:00:00,18,4,294.57244948673616
2024-04-19 19:00:00,19,4,270.9776742777879
2024-04-19 20:00:00,20,4,249.25635629227264
2024-04-19 21:00:00,21,4,272.12397588479865
2024-04-19 22:00:00,22,4,91.64928846326532
2024-04-19 23:00:00,23,4,107.54239283746772
2024-04-20 00:00:00,0,5,59.87473688685048
2024-04-20 01:00:00,1,5,51.23714506656552
2024-04-20 02:00:00,2,5,42.642542245293846
2024-04-20 03:00:00,3,5,42.22652543651542
2024-04-20 04:00:00,4,5,44.46073674785093
2024-04-20 05:00:00,5,5,45.12897617059045
2024-04-20 06:00:00,6,5,126.78552304168818
2024-04-20 07:00:00,7,5,111.72391069882579
2024-04-20 08:00:00,8,5,135.10564767716986
2024-04-20 09:00:00,9,5,146.97132458585938
2024-04-20 10:00:00,10,5,125.11269246423718
2024-04-20 11:00:00,11,5,110.78632918181431
2024-04-20 12:00:00,12,5,107.13923448361679
2024-04-20 13:00:00,13,5,95.78537655492562
2024-04-20 14:00:00,14,5,78.3353396587793
2024-04-20 15:00:00,15,5,101.69928474885367
2024-04-20 16:00:00,16,5,80.94579783280784
2024-04-20 17:00:00,17,5,202.02791563183237
2024-04-20 18:00:00,18,5,185.4187489162582
2024-04-20 19:00:00,19,5,186.8118334868869
2024-04-20 20:00:00,20,5,147.76441438729347
2024-04-20 21:00:00,21,5,161.47345185022593
2024-04-20 22:00:00,22,5,70.55452399518867
2024-04-20 23:00:00,23,5,60.80547921053555
2024-04-21 00:00:00,0,6,44.35741181382578
2024-04-21 01:00:00,1,6,29.619827412775138
2024-04-21 02:00:00,2,6,51.41947666247572
2024-04-21 03:00:00,3,6,41.18958846211542
2024-04-21 04:00:00,4,6,34.352099759026586
2024-04-21 05:00:00,5,6,37.84066751867407
2024-04-21 06:00:00,6,6,97.42276468265206
2024-04-21 07:00:00,7,6,125.39946826061497
2024-04-21 08:00:00,8,6,127.9990185961989
2024-04-21 09:00:00,9,6,109.30905558954191
2024-04-21 10:00:00,10,6,106.16711127286052
2024-04-21 11:00:00,11,6,48.83682010852033
2024-04-21 12:00:00,12,6,88.18567684050586
2024-04-21 13:00:00,13,6,58.44682060401359
2024-04-21 14:00:00,14,6,81.20497880471024
2024-04-21 15:00:00,15,6,76.37424890004776
2024-04-21 16:00:00,16,6,81.79197070079692
2024-04-21 17:00:00,17,6,148.19366835150385
2024-04-21 18:00:00,18,6,158.25001661807534
2024-04-21 19:00:00,19,6,176.63237487327441
2024-04-21 20:00:00,20,6,171.9514057894495
2024-04-21 21:00:00,21,6,167.94641032116817
2024-04-21 22:00:00,22,6,68.46909389251431
2024-04-21 23:00:00,23,6,43.08536992100932
2024-04-22 00:00:00,0,0,52.432109916129065
2024-04-22 01:00:00,1,0,52.9254223680493
2024-04-22 02:00:00,2,0,54.68212034848038
2024-04-22 03:00:00,3,0,52.214380792122384
2024-04-22 04:00:00,4,0,57.48376947040949
2024-04-22 05:00:00,5,0,52.31520460746498
2024-04-22 06:00:00,6,0,153.1206831966233
2024-04-22 07:00:00,7,0,179.21295671737295
2024-04-22 08:00:00,8,0,172.81645278477774
2024-04-22 09:00:00,9,0,119.05983828251847
2024-04-22 10:00:00,10,0,160.51946292315637
2024-04-22 11:00:00,11,0,118.90516482464528
2024-04-22 12:00:00,12,0,113.83022697316363
2024-04-22 13:00:00,13,0,105.9610037508346
2024-04-22 14:00:00,14,0,136.2131487890917
2024-04-22 15:00:00,15,0,110.6716670168078
2024-04-22 16:00:00,16,0,96.87923299827786
2024-04-22 17:00:00,17,0,232.02692250231118
2024-04-22 18:00:00,18,0,207.28168617359418
2024-04-22 19:00:00,19,0,206.87016959402982
2024-04-22 20:00:00,20,0,195.21815384488457
2024-04-22 21:00:00,21,0,249.38455897948973
2024-04-22 22:00:00,22,0,74.60933252530242
2024-04-22 23:00:00,23,0,94.54129036616537
2024-04-23 00:00:00,0,1,56.83891853624367
2024-04-23 01:00:00,1,1,51.37098822401963
2024-04-23 02:00:00,2,1,50.53328216190439
2024-04-23 03:00:00,3,1,38.21541792217207
2024-04-23 04:00:00,4,1,54.2391170153734
2024-04-23 05:00:00,5,1,46.624551291865544
2024-04-23 06:00:00,6,1,145.75091697339462
2024-04-23 07:00:00,7,1,150.6638580953121
2024-04-23 08:00:00,8,1,198.8026026734191
2024-04-23 09:00:00,9,1,151.2057679911756
2024-04-23 10:00:00,10,1,132.87855836859222
2024-04-23 11:00:00,11,1,136.7217779397203
2024-04-23 12:00:00,12,1,128.6082437537676
2024-04-23 13:00:00,13,1,111.01451023976276
2024-04-23 14:00:00,14,1,124.30622808971623
2024-04-23 15:00:00,15,1,117.54807942805793
2024-04-23 16:00:00,16,1,106.85984483272311
2024-04-23 17:00:00,17,1,196.94199539407364
2024-04-23 18:00:00,18,1,237.92303585953366
2024-04-23 19:00:00,19,1,247.1961888421783
2024-04-23 20:00:00,20,1,223.67553244127845
2024-04-23 21:00:00,21,1,186.2678388586213
2024-04-23 22:00:00,22,1,105.37736931554247
2024-04-23 23:00:00,23,1,76.93582479185457
2024-04-24 00:00:00,0,2,56.32286875413249
2024-04-24 01:00:00,1,2,54.94470892637669
2024-04-24 02:00:00,2,2,53.87306172772891
2024-04-24 03:00:00,3,2,58.95006039278903
2024-04-24 04:00:00,4,2,45.444371985124114
2024-04-24 05:00:00,5,2,59.31694007010654
2024-04-24 06:00:00,6,2,161.06082155874307
2024-04-24 07:00:00,7,2,178.09587109398618
2024-04-24 08:00:00,8,2,115.92005319834836
2024-04-24 09:00:00,9,2,153.73089242412445
2024-04-24 10:00:00,10,2,175.61536386072976
2024-04-24 11:00:00,11,2,88.84131978684736
2024-04-24 12:00:00,12,2,125.14030875421868
2024-04-24 13:00:00,13,2,104.80046178773793
2024-04-24 14:00:00,14,2,134.76288409467213
2024-04-24 15:00:00,15,2,139.3910177180216
2024-04-24 16:00:00,16,2,100.13525946143214
2024-04-24 17:00:00,17,2,211.64471536127084
2024-04-24 18:00:00,18,2,215.57724269225025
2024-04-24 19:00:00,19,2,207.35633174469538
2024-04-24 20:00:00,20,2,232.07408771699778
2024-04-24 21:00:00,21,2,189.4768043782934
2024-04-24 22:00:00,22,2,75.67863461043932
2024-04-24 23:00:00,23,2,97.97434143617318
2024-04-25 00:00:00,0,3,62.087037984234385
2024-04-25 01:00:00,1,3,59.42451022912271
2024-04-25 02:00:00,2,3,62.27656707809232
